name,hr2,hr4,hr6,hr8,hr12,hr18,Day1,Day2,Day4,Day7,sym
A_51_P186547,-0.069515514,-0.420886265,0.081326909,0.050850314,0.899896299,-0.048215049,-0.266951025,0.680466747,1.23946258,-0.283652713,0000+-0+0-
A_55_P1988708,-0.184191613,-0.185140538,-0.075789156,0.138560093,0.547032458,-0.1057362,0.264845267,0.549674579,0.718770791,-0.600251512,0000+-0+0-
A_52_P466147,-0.054603665,-0.489668962,-0.04332494,0.26877328,0.544056832,0.005793489,0.064006403,0.706599663,1.255302614,-0.940651142,0000+-0+0-
A_55_P1970846,-0.382677646,-0.381515764,0.059519689,0.049958925,0.723082697,-0.122777377,-0.486433028,0.508147202,1.151684788,-0.701832255,0000+-0+0-
A_51_P431737,-0.29421058,0.121826487,-0.151797175,-0.071314518,0.699598363,0.014122702,-0.367306867,0.577722587,0.740713473,-0.532222402,0000+-0+0-
A_66_P121110,-0.081182865,-0.434106752,-0.213821464,-0.069362747,0.962638947,-0.433914756,-0.430821029,0.975205311,1.226934576,0.060803623,0000+-0+0-
A_51_P102438,-0.282442818,-0.404144258,-0.343557371,-0.379883223,0.671543207,-0.273868998,-0.404734179,0.522587103,1.384590899,-0.27669256,0000+-0+0-
A_55_P2163873,-0.282807183,0.250241464,-0.215682868,-0.292002752,0.676843744,0.395658505,-0.309072138,0.586632332,1.071879985,-0.202048595,0000+-0+0-
A_52_P289091,0.101384052,-0.470319249,-0.245609614,-0.225354806,0.525503063,-0.153940716,-0.063615963,0.522289292,1.379269575,-0.101658786,0000+-0+0-
A_51_P178772,-0.242184335,-0.382069133,-0.068177147,-0.358066644,0.619836115,0.100969234,-0.202934263,0.549177575,1.485822723,-0.534573199,0000+-0+0-
A_51_P497724,-0.461880021,-0.042845523,-0.039540914,-0.143645849,0.620481687,-0.246610516,0.263883669,0.534107101,0.857051073,-0.250582524,0000+-0+0-
A_51_P321734,0.023052794,-0.269477162,-0.259075365,-0.387016854,0.546557221,-0.201668117,-0.350206077,0.571130311,1.059016444,0.037102399,0000+-0+0-
A_52_P796840,-0.374588241,0.1401158,-0.020656871,0.170311378,1.141385236,-0.539079417,-0.636255391,0.099016056,1.143781502,-0.600886471,0000+-0++-
A_55_P2074762,-0.235926087,-0.496466214,-0.258746417,-0.108057708,0.624386971,0.344351242,-0.371591716,0.502111722,1.550063195,-0.332894731,0000+-0++-
A_30_P01032176,0.413856699,0.47045213,0.021928049,0.115464755,0.631402256,-0.008963349,0.467824308,0.586930639,-0.138985312,-0.197101014,0000+-0+-0
A_55_P1953169,-0.209825857,0.123054875,0.060890793,0.402245185,0.966954891,-0.261265486,0.104533687,0.614587675,-0.05981987,0.163665171,0000+-0+-0
A_52_P552879,0.409234541,0.207124244,0.038646744,0.096223359,0.653137673,-0.493595491,0.208076902,0.519837359,-0.524706276,-0.113664835,0000+-0+-+
A_52_P180826,-0.082792758,0.234147223,-0.387075741,-0.016992274,0.880769463,0.090172867,0.384112932,0.533884138,0.207687718,-0.917710306,0000+-0+--
A_30_P01023136,0.254836172,0.118029323,0.316119699,-0.082266294,0.570788719,-0.146817956,0.383632814,0.658588449,-0.320868728,-0.586969679,0000+-0+--
A_30_P01020893,0.034879524,0.11149614,0.24477096,-0.106840287,0.562819026,0.308916208,0.319556094,0.753212881,0.199656763,-0.973007332,0000+-0+--
A_51_P285669,0.442240319,0.166701247,0.368480141,-0.005000334,0.637231229,-0.460378372,0.223995057,0.678885901,-0.171568116,-0.507480802,0000+-0+--
A_30_P01021519,0.191256523,0.290769409,-0.041458694,0.110553097,0.802972034,-0.623843328,0.155787885,0.478399077,-0.205263656,-0.224942882,0000+-+000
A_30_P01020434,-0.072186387,0.422421445,0.290181239,0.182480991,0.817320014,-0.680267894,0.342843992,0.331295221,-0.163151409,-0.302089244,0000+-+000
A_30_P01021961,0.425278004,0.069229162,0.179233332,-0.083429078,0.539379603,-0.672157185,-0.359320564,0.29972645,-0.397270542,-0.254563515,0000+-+000
A_30_P01026394,0.358843746,0.076692523,0.018677577,-0.024104268,0.723788977,-0.680486852,0.110559312,0.321628574,-0.327992861,-0.015869037,0000+-+000
A_66_P129355,0.069626827,0.265633012,0.168090288,-0.110372037,0.603546108,-0.754533273,-0.024094913,0.362382746,-0.245484139,0.165771433,0000+-+000
A_30_P01033549,0.448012958,0.231962465,0.227381335,0.0904605,0.819334967,-0.645628709,0.310272652,0.434842575,-0.130554153,-0.148793041,0000+-+000
A_55_P2144586,0.434913765,0.440965842,0.457504019,-0.289418584,0.61695171,-0.507739953,0.065321036,0.483762936,-0.023839102,-0.462064367,0000+-+000
A_30_P01032161,0.481468958,0.053705948,0.338836665,-0.208058143,0.546581298,-0.610463756,0.228703697,0.069352288,-0.443603515,-0.350353279,0000+-+000
A_55_P1964038,-0.114156411,0.335130614,-0.061418636,0.104124925,0.63735164,-0.609750858,0.265611596,0.090578916,0.053973759,-0.429059213,0000+-+000
A_66_P111572,0.295652703,0.268715318,0.150788542,0.020295279,0.756976123,-0.643313133,-0.000504774,0.079161802,-0.201364085,0.088758749,0000+-+000
A_55_P2076744,-0.023666749,-0.053963558,-0.04815627,-0.164910615,0.738905384,-0.591495561,0.006052922,-0.074286263,-0.166840191,-0.108101994,0000+-+000
A_55_P1991770,-0.386631041,0.457925672,0.016893861,0.251447692,1.085932749,-0.594251141,0.177196244,0.339001051,-0.147578192,-0.761790251,0000+-+00-
A_51_P269404,0.08966083,0.029099397,0.239874033,0.174513704,0.882170603,-0.386765762,0.53891351,0.739304523,0.935717666,-0.570259202,0000+-+00-
A_55_P2075195,-0.089912966,-0.300171984,-0.459667742,0.044557938,0.665344162,-0.675788833,-0.280854869,0.263125351,1.172196803,0.43227452,0000+-+0+-
A_55_P1953103,-0.302792899,-0.444456403,-0.009204615,0.060160315,0.770162708,-0.508718858,-0.08348007,0.494012583,1.118149623,-0.578150236,0000+-+0+-
A_30_P01020536,0.016608051,0.056742193,0.278881459,0.322611163,0.569004532,-0.852258065,0.528856394,0.880513192,-0.245101892,-0.322069778,0000+-+0-0
A_55_P2042606,0.221155065,0.230303587,-0.065360483,0.490632206,0.637269202,-0.86896319,0.699456393,0.774816054,-0.116352814,-0.449885782,0000+-+0-0
A_30_P01021229,0.404128959,0.216390431,-0.278563836,0.442681414,0.783046638,-0.70016403,0.658700092,0.832851255,-0.003785531,-0.400615343,0000+-+0-0
A_30_P01030692,0.013648351,0.289335713,-0.211891569,0.224461451,0.711200503,-1.661227602,0.650587302,1.21998277,-0.051519596,-0.395220659,0000+-+0-0
A_30_P01026958,0.429391394,0.354519255,0.238513874,0.022793629,0.960575431,-0.687887936,0.467409527,0.352129899,-0.790563741,-0.4896712,0000+-+0-+
A_55_P2173188,0.33034207,0.432533256,-0.20610161,0.079656874,0.657994777,-0.77072728,0.190354568,0.463186035,-0.519925927,-0.150149368,0000+-+0-+
A_55_P1979833,0.43020187,0.384250541,0.166784808,0.310509268,0.50542724,-0.898926365,0.228572187,0.413890112,-0.620616311,-0.369295637,0000+-+0-+
A_55_P2129866,0.455369329,0.257424596,-0.051681245,-0.018926847,0.508603682,-0.79325515,-0.157472151,0.299897936,-0.720747717,-0.01305615,0000+-+0-+
A_30_P01031571,0.408473683,0.324683643,0.217884434,0.170923559,0.575915099,-0.282259005,0.578490628,0.661556114,-0.519571784,-0.255228079,0000+-+0-+
A_55_P1953618,0.082542631,0.471587144,-0.160351133,0.315073192,0.82576266,-1.48109927,0.713935762,0.579984537,-0.260681497,-0.813174846,0000+-+0--
A_66_P126745,-0.136285089,0.140258074,-0.418131683,-0.112932338,0.590366909,-0.188328088,0.672518405,0.537063549,0.247390944,-0.960656882,0000+-+0--
A_52_P407191,0.364853167,0.312875515,0.258052403,0.097977014,0.734529138,0.443560092,0.639876,0.754549535,0.050973951,-0.922883908,0000+-+0--
A_55_P2100928,-0.086038941,0.307970482,0.248705616,0.279312935,0.551966343,-0.841106215,0.932469185,0.653578709,-0.239194736,-0.524086013,0000+-+0--
A_51_P355301,-0.439959497,-0.080110177,-0.43907331,-0.408004934,1.084188277,-0.668650622,-0.400039059,0.520159491,0.838907583,0.033585133,0000+-++0-
A_55_P2003483,0.190344413,-0.06948239,0.03316656,0.087187553,0.559383236,-0.978462089,0.015095254,0.917336197,0.593857059,-0.294520882,0000+-++0-
A_30_P01031557,0.468733255,0.430183659,-0.04602063,-0.091079328,0.770857922,-0.653734812,0.249422069,0.520981251,-0.25677274,-0.094578089,0000+-++-0
A_52_P501721,0.132429237,0.272052558,0.047724641,0.071739351,0.533780071,-0.527008444,0.338498314,0.528182622,-0.327611501,-0.240507104,0000+-++-0
A_51_P276149,0.248630967,0.265992295,0.24553615,0.489735187,0.502552896,-1.552500333,0.458958662,0.808188528,0.202320899,-0.131961001,0000+-++-0
A_51_P441199,0.337289145,0.319398672,0.240257549,0.140105008,0.609256417,-1.08447408,0.4039137,0.78704748,-0.139908447,0.194581856,0000+-++-0
A_55_P2091831,0.357233519,0.44769201,0.159369624,9.40E-05,0.765012122,-0.72241336,0.053827461,0.770116352,-0.668288017,0.087628988,0000+-++-+
A_30_P01018642,0.31615906,0.186063515,0.040963386,-0.089608382,0.635450095,-0.639169059,0.241850489,0.582231232,-0.559465667,-0.006818082,0000+-++-+
A_66_P116461,0.20982241,0.379334257,-0.440138066,0.015772617,0.680142349,-0.77543479,0.361454582,0.86816341,-0.668972145,-0.257450019,0000+-++-+
A_55_P1976829,-0.07121722,0.065853376,-0.223681909,0.391637752,0.601204714,-0.660829879,0.588308678,0.419165019,-0.066924868,-0.001486574,0000+-+-00
A_51_P454993,-0.29588355,-0.021518882,-0.347064216,0.467111362,0.559434556,-0.66455209,0.788324369,0.460007804,-0.185512477,-0.097385686,0000+-+-00
A_30_P01023215,-0.133459273,0.006031613,-0.182756916,0.328646972,0.60732386,-0.890322674,0.502772749,0.290979826,-0.286774161,-0.301370375,0000+-+-00
A_55_P2172540,0.277344412,-0.155314175,0.036770301,-0.244276774,0.513294766,0.162705956,0.82008534,0.088206003,0.141872209,-0.05346729,0000+-+-00
A_55_P1994290,-0.243325676,0.1302459,-0.254219865,0.075488608,0.716668892,-0.211755901,0.772517961,-0.04145863,-0.168379913,0.076601587,0000+-+-00
A_55_P2165544,0.362613447,0.282344163,0.15503027,-0.225698326,0.696391324,-0.119106281,0.618696115,0.345733155,-0.344006595,-0.261523931,0000+-+-00
A_55_P2152696,0.11142819,-0.034163867,-0.056261448,-0.074047821,0.90011078,0.436963692,0.589078775,-0.14455225,0.093505229,-0.051947045,0000+-+-00
A_30_P01026301,0.451990165,-0.009362869,0.26528255,-0.353905438,0.56781168,-0.07425324,0.549595914,-0.063351919,-0.357559604,-0.142368588,0000+-+-00
A_66_P111070,-0.044232914,0.036457823,-0.390013892,0.26237369,0.502441577,-0.22997314,1.154936364,0.099521919,-0.13253682,-0.247520741,0000+-+-00
A_52_P286002,0.150944189,0.378521661,0.116291761,-0.075517729,0.500300571,-0.305281947,0.515598829,0.162724601,-0.017594345,-0.357266797,0000+-+-00
A_55_P2296088,0.095755119,-0.147819891,0.028711626,-0.238178517,0.575945464,0.383838278,0.602196899,-0.116951463,0.007642534,-0.014416972,0000+-+-00
A_30_P01021240,-0.124440088,0.162543123,0.354437525,0.105755646,0.781428786,-0.220093285,0.521629199,0.065557891,-0.232998604,-0.141290615,0000+-+-00
A_30_P01032270,0.132429736,-0.439967903,0.169492295,0.375709551,0.55917225,0.035625349,1.206565845,-0.184445622,0.135886758,0.02882302,0000+-+-00
A_30_P01029604,0.135797148,-0.142091903,0.10160029,0.0228525,0.531429002,0.276710241,0.752678108,0.105847906,0.049744954,0.083222859,0000+-+-00
A_52_P68963,0.065023326,-0.09868778,-0.032446553,-0.064311414,0.638194305,0.185314665,0.603612983,-0.001360136,0.09115205,-0.21183461,0000+-+-00
A_30_P01027896,-0.462854079,0.416790147,-0.451743298,-0.206138821,1.177123159,0.204445078,0.754141568,0.219244294,0.073890142,-0.121859919,0000+-+-00
A_51_P151897,-0.299769042,0.328860623,0.315133748,0.172892197,0.520776481,0.203995148,0.759509237,0.009788177,0.060721168,-0.429595996,0000+-+-00
A_30_P01019450,0.163622238,-0.272863668,-0.073784979,-0.099831443,1.77498678,0.151932537,0.846737087,0.079293032,-0.059618557,0.074982032,0000+-+-00
A_55_P2053704,0.151001103,-0.165269804,0.020721551,-0.021687587,1.099391454,0.004232783,0.982327133,-0.1090984,0.010920743,-0.011631091,0000+-+-00
A_55_P2004258,0.31570237,-0.265003951,0.030718028,-0.057643474,0.706756144,0.061419428,0.653941634,0.079889262,0.005463464,0.277018122,0000+-+-00
A_55_P1996946,-0.140089204,0.118495689,0.076662354,0.177772583,0.583142311,-0.124749755,0.619943404,0.162713305,-0.323274519,0.74346202,0000+-+-0+
A_55_P2068207,-0.061972068,-0.231758768,0.194549249,-0.040271099,1.251608513,0.217283633,1.559994348,0.137645946,0.148500273,0.769520573,0000+-+-0+
A_55_P2153391,-0.031379716,0.351178335,0.394010767,-0.463565012,0.563041957,-0.092235208,0.71321382,0.2354851,-0.291214813,-0.612375945,0000+-+-0-
A_55_P1981259,-0.449207233,0.320887257,0.111532156,0.221067931,0.528400454,-0.433284484,0.753027776,0.298552805,-0.252936932,-1.137679677,0000+-+-0-
A_52_P121491,-0.05804617,0.48828774,0.32422031,-0.400821457,0.530828522,-0.379301574,0.5602106,0.158753579,-0.444289559,-0.521219794,0000+-+-0-
A_55_P2162988,-0.405230481,0.465273451,-0.036989419,0.068663148,0.552758549,-0.123262563,0.648690785,0.383839428,0.057798937,-0.621369968,0000+-+-0-
A_52_P561650,-0.310939561,0.171317921,0.101308223,0.037651781,0.602351835,0.00800313,0.521879567,0.299366901,-0.014134452,-0.886227405,0000+-+-0-
A_55_P2059765,-0.249625771,0.359324277,0.326366536,-0.24447151,0.501580864,-0.48487313,0.501615884,0.125698822,-0.543548416,-0.638243132,0000+-+--0
A_30_P01025405,0.240109199,0.151002842,0.073647149,-0.048521665,0.750161948,-0.576568974,0.829774732,0.221166472,-0.655641854,-0.387753396,0000+-+--+
A_51_P378789,-0.029134342,0.172373599,0.023465075,0.247240608,0.714157943,-0.110802249,-0.800704388,-0.54934331,-0.10490668,-0.718881516,0000+--0+-
A_55_P2146546,-0.120905329,0.072230192,0.153712392,0.458698454,0.607446114,0.461808855,-0.650189158,-0.070406417,0.419210604,-0.162294698,0000+--+00
A_30_P01033175,0.063277201,0.244160631,-0.261819318,0.121479459,1.094058713,-0.120795818,-0.998226721,-0.048032178,0.075717121,0.144139493,0000+--+00
A_66_P121480,-0.413971113,0.329318839,0.276178454,0.203756224,0.574655776,0.398619706,-0.632309187,0.167408713,0.472048227,-0.109766206,0000+--+00
A_51_P313638,-0.181230208,0.275694906,-0.016567207,0.140930385,0.510142028,0.450878068,-0.651805466,-0.004499346,0.037986341,0.006672373,0000+--+00
A_55_P2184449,-0.399711641,0.223510642,0.490426633,0.128120537,0.525139973,0.209395772,-0.510599053,-0.058052297,0.185658706,-0.067801136,0000+--+00
A_52_P402663,-0.371992231,0.110176258,0.227661408,0.424714596,1.020702928,0.252019657,-0.528261481,-0.423197604,0.010624065,0.00238424,0000+--+00
A_30_P01018425,0.437806504,-0.059018333,-0.01356203,0.008322481,0.530342588,0.360013524,-0.789012225,-0.100882812,-0.234118489,-0.04812378,0000+--+00
A_52_P322535,0.189080414,-0.284980472,-0.394755138,-0.096107986,1.148870392,0.062664452,-0.587054616,-0.150573815,-0.272503354,0.172241346,0000+--+00
A_55_P2026139,0.020038199,-0.245398159,0.069855863,0.228662158,0.575477739,-0.210595609,-0.537623851,-0.179798419,0.413462897,0.132890441,0000+--+00
A_55_P2016105,-0.383259596,-0.040421237,0.022860399,0.126961962,0.661022353,0.266777465,-0.550456085,0.673351315,0.658923815,0.272745039,0000+--+0-
A_66_P128918,-0.117338748,-0.100882096,-0.211337551,-0.081663117,0.611647678,-0.281981205,-0.545184094,0.600486697,0.916952653,-0.717129839,0000+--+0-
A_51_P117881,-0.13366663,-0.403713897,-0.438538191,0.108634995,0.645733876,0.088688944,-0.541294319,0.54748136,1.346241127,-0.03935076,0000+--+0-
A_51_P176352,-0.206287866,-0.241327344,-0.064502541,0.202616535,0.639992774,0.201280985,-0.645548815,0.727358206,1.227343705,-0.560234117,0000+--+0-
A_51_P189733,-0.249731791,-0.266717809,-0.218012038,-0.032451702,0.794056504,0.083433745,-0.675458648,0.604286899,1.284935025,-0.162826982,0000+--+0-
A_55_P2055050,0.232918789,-0.22648631,0.343254224,0.18219623,0.659349464,0.37303186,-0.531223866,-0.096394805,-0.422057095,-0.547974643,0000+--+0-
A_55_P2364768,0.024817882,0.185238696,-0.086416915,0.407721223,0.790215449,-0.129208567,-0.808622685,0.010756906,0.219194805,-0.67238172,0000+--+0-
A_55_P2061104,0.060313129,-0.40075281,-0.494626294,-0.291207109,1.143407537,-0.059662072,-0.94683628,0.552166641,1.483852863,-0.353509727,0000+--+0-
A_55_P1958804,-0.120894541,0.016713981,-0.286527401,-0.03747327,0.694062183,-0.194532585,-0.518993181,0.466345012,1.09817857,-0.230005487,0000+--++-
A_55_P2119957,0.106186454,-0.45395034,-0.274926506,0.276423273,0.724241728,-0.05487983,-1.540361874,-0.217036044,1.709694677,-0.437759406,0000+--++-
A_51_P470328,0.201875497,-0.428928524,-0.395306269,0.067677153,0.600063264,-0.101847856,-0.633653942,0.371658494,1.299944692,-0.163517974,0000+--++-
A_55_P2017418,-0.369034768,-0.058419955,-0.042532369,0.299967002,0.910062376,-0.421361099,-0.884353175,-0.244906229,1.056932507,-0.465440078,0000+--++-
A_51_P137604,0.148073708,-0.37119351,0.017143109,0.491159844,0.685491105,-0.263743516,-1.161498631,-0.362493591,0.582245735,-0.164563752,0000+--++-
A_55_P1983488,-0.378673008,-0.18081674,0.139170056,0.023035779,1.062843294,0.028330195,-0.743369468,0.426222267,1.145298782,-0.690383465,0000+--++-
A_55_P2067362,0.130249598,-0.26479641,0.129425515,0.464448737,0.710906209,-0.244835763,-0.631173442,-0.174579221,0.66719104,0.415399917,0000+--++-
A_51_P338485,-0.330893643,-0.122300153,-0.243568205,-0.27999304,0.669870444,-0.139015429,-0.638941761,0.30984154,0.81088524,-0.670519518,0000+--++-
A_30_P01017808,-0.464988599,0.471048437,0.408627742,-0.367015595,-1.035060643,-0.628896808,-0.691755019,-0.34849048,-0.143432192,1.336837336,0000-00+0+
A_30_P01024278,-0.281357218,0.424020655,0.392681354,-0.45705824,-1.062302958,-0.808905728,-0.568257927,-0.376244077,-0.093745574,1.382147538,0000-00+0+
A_30_P01032061,0.424850857,-0.420865436,-0.442598148,-0.053063496,-0.665243644,-0.521287171,-0.515363314,0.053822748,0.336788701,1.674646108,0000-00+0+
A_52_P660945,0.497750059,0.274185088,0.306818381,0.028133869,-0.996027493,-0.761781463,-0.601490831,-0.099272165,0.126223559,-0.83012983,0000-00+0-
A_52_P155708,0.228663868,0.18147146,0.279831437,-0.489414773,-1.054185546,-0.98018182,0.12293871,0.140812474,0.122293776,0.333704169,0000-0+000
A_55_P2139881,-0.064346367,0.13630784,-0.122558269,0.023022015,-1.25143455,-1.334116858,0.321620233,-0.288111408,0.137219873,0.172763218,0000-0+000
A_55_P2067842,-0.078575325,0.208494174,0.230591525,-0.286765162,-0.588933164,-0.674720695,0.448224094,0.016599149,-0.015669538,0.037194546,0000-0+000
A_55_P2173224,0.167956087,-0.30152208,-0.118237513,0.493807944,-0.619461452,-1.039078134,-0.021197781,0.317826303,0.124360363,0.18494179,0000-0+000
A_55_P2154536,-0.167882318,0.195201017,0.357201523,-0.093862608,-0.733743898,-0.800078068,-0.122274605,-0.152366509,0.169784043,0.475522234,0000-0+000
A_55_P2023057,-0.105082663,0.268193165,0.025427238,0.108607502,-1.255004246,-1.27912991,0.028544638,-0.037866139,0.230169341,0.336787143,0000-0+000
A_51_P261107,0.357926344,-0.0725086,-0.14372222,-0.422638969,-0.827175936,-0.649933435,0.155131474,0.247566609,-0.097611074,0.25538258,0000-0+000
A_51_P494481,0.132493631,0.064725776,-0.150309972,-0.11044585,-0.511319413,-0.609727482,-0.290793336,0.277685885,0.109697963,-0.363526246,0000-0+000
A_51_P448203,0.409281421,-0.221086281,-0.158724838,-0.362608422,-0.710555134,-0.91289762,0.321685666,0.205626768,-0.076531839,0.380491906,0000-0+000
A_55_P2175942,0.131954266,0.058869417,0.276481719,-0.102341935,-0.569414378,-0.538416314,0.247843892,0.039506372,0.048447533,0.182933507,0000-0+000
A_30_P01032277,0.145407953,0.34222314,-0.103366446,0.322053171,-0.663329634,-0.788934949,-0.144878555,0.19847009,0.206277921,-0.130616603,0000-0+000
A_52_P436238,-0.23566729,0.169237918,0.281470695,0.078131579,-0.897549793,-1.13061647,0.044572867,0.097849222,0.308719372,-0.399510879,0000-0+000
